Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z3009.traffic.htm
Z3009-1,Sripur-Bairagirchala,LRPS,0,0,LRP001,4276,5.376,5.376,0.0,89.0,109.0,0.0,80.0,46.0,12.0,61.0,961.0,487.0,725.0,238.0,0.0,1845.0,963.0,2808.0,2808.0,Z3009.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z3009.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z3009.traffic.htm
