Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z6026.traffic.htm
Z6026-1,Madhpur-Sathia(int.with Z6017),LRPS,0,0,LRP012,325,11.375,11.375,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z6026.traffic.htm
Z6026-2,Sathia(int.with Z6017)-int.with N5,LRP012,325,11.375,LRP019,870,18.959,7.584,63.0,318.0,190.0,21.0,36.0,119.0,33.0,62.0,1993.0,446.0,272.0,503.0,9.0,3281.0,784.0,4065.0,4065.0,Z6026.traffic.htm
Z6026-3,int.with N5-Bera,LRP019,870,18.959,LRPE,0,22.19,3.231,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z6026.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z6026.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z6026.traffic.htm
