,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start at Raghurampur from R370 Mymensingh-Sunamganj road,24.7652222,90.4516389,,R371.lrps.htm
,LRP001,1,Km Post,Km post missing,24.7717771,90.446583,,R371.lrps.htm
,LRP002,1.265,Km Post,Sherpur 61 km,24.7740549,90.4458608,,R371.lrps.htm
,LRP003,2.265,Km Post,Sherpur 60 km,24.7828049,90.4448886,,R371.lrps.htm
,LRP004,3.265,Km Post,Sherpur 59 km,24.7916941,90.4437774,,R371.lrps.htm
,LRP004a,3.573,Culvert,Box culvert,24.7943608,90.4431941,,R371.lrps.htm
,LRP005,4.265,Km Post,Sherpur 58 km,24.8005833,90.4427774,,R371.lrps.htm
,LRP006,5.265,Km Post,Sherpur 57 km,24.8093056,90.4430552,,R371.lrps.htm
,LRP006a,5.863,Culvert,Box Culvert,24.814,90.4404163,,R371.lrps.htm
,LRP007,6.265,Km Post,Km post missing,24.8169716,90.4381663,,R371.lrps.htm
,LRP007a,6.642,Culvert,Box culvert,24.8203604,90.4353052,,R371.lrps.htm
,LRP007b,7.019,Culvert,Box Culvert,24.8222493,90.4336108,,R371.lrps.htm
,LRP008,7.175,Km Post,Sherpur 55 km,24.8245271,90.4328604,,R371.lrps.htm
,LRP008a,7.672,Bridge,Bridge start,24.8279716,90.4328604,,R371.lrps.htm
,LRP008b,7.686,Bridge,Bridge End,24.8280271,90.4327771,,R371.lrps.htm
,LRP009,8.275,Km Post,Sherpur 54 km,24.8331104,90.4311104,,R371.lrps.htm
,LRP010,9.275,Km Post,Km post missing,24.8414997,90.4279438,,R371.lrps.htm
,LRP011,10.275,Km Post,Km post missing,24.8504167,90.4269716,,R371.lrps.htm
,LRP011a,10.774,Culvert,Box Culvert,24.8548611,90.4264993,,R371.lrps.htm
,LRP011b,11.037,Bridge,Bridge start,24.8571667,90.4261382,,R371.lrps.htm
,LRP011c,11.077,Bridge,Bridge End,24.8575278,90.4260827,,R371.lrps.htm
,LRP012,11.275,Km Post,Km post broken,24.8594167,90.4258604,,R371.lrps.htm
,LRP013,12.275,Km Post,Info missing,24.8675549,90.4237771,,R371.lrps.htm
,LRP013a,12.34,Culvert,Box Culvert,24.8692216,90.4213327,,R371.lrps.htm
,LRP013b,13.085,Bridge,Bridge start,24.8727771,90.4184993,,R371.lrps.htm
,LRP013c,13.104,Bridge,Bridge end,24.8729438,90.418416,,R371.lrps.htm
,LRP014,13.275,Km Post,Sherpur 49 km,24.8742216,90.4175827,,R371.lrps.htm
,LRP014a,14.219,Bridge,Bridge Start,24.8800271,90.4108611,,R371.lrps.htm
,LRP014b,14.232,Bridge,Bridge End,24.8801104,90.4107778,,R371.lrps.htm
,LRP015,14.275,Km Post,Sherpur 48 km,24.880416,90.4103611,,R371.lrps.htm
,LRP016,15.275,Km Post,Sherpur 47 km,24.8864441,90.4029722,,R371.lrps.htm
,LRP016a,15.501,Culvert,Box Culvert,24.8878052,90.4013056,,R371.lrps.htm
,LRP016b,16.105,Bridge,Bridge Start,24.8919719,90.3976108,,R371.lrps.htm
,LRP016c,16.139,Bridge,Bridge End,24.8922497,90.3974441,,R371.lrps.htm
,LRP017,16.275,Km Post,Sherpur 46 km,24.8933886,90.3967497,,R371.lrps.htm
,LRP017a,16.686,Culvert,Box Culvert,24.8967219,90.395083,,R371.lrps.htm
,LRP018,17.275,Km Post,Sherpur 45 km,24.9018333,90.3934441,,R371.lrps.htm
,LRP018a,17.809,Culvert,Box Culvert,24.9062222,90.3913886,,R371.lrps.htm
,LRP018b,18.134,Bridge,Bridge Start,24.9075,90.3886386,,R371.lrps.htm
,LRP018c,18.148,Bridge,Bridge End,24.9075278,90.3885274,,R371.lrps.htm
,LRP019,18.285,Km Post,Sherpur 44 km,24.9078611,90.3871941,,R371.lrps.htm
,LRP020,19.285,Km Post,Km post missing,24.9138889,90.380166,,R371.lrps.htm
,LRP020a,19.34,Culvert,Box Culvert,24.9143056,90.3798882,,R371.lrps.htm
,LRP020b,19.647,Culvert,Box Culvert,24.9166111,90.3782493,,R371.lrps.htm
,LRP020c,19.821,Culvert,Box culvert,24.9179438,90.3772771,,R371.lrps.htm
,LRP021,20.285,Km Post,Km post missing,24.9215827,90.3746938,,R371.lrps.htm
,LRP021a,20.484,Culvert,Box Culvert,24.9231382,90.3737771,,R371.lrps.htm
,LRP021b,20.799,Culvert,Box Culvert,24.9257493,90.372666,,R371.lrps.htm
,LRP022,21.285,Km Post,Sherpur 41 km,24.9298882,90.3716382,,R371.lrps.htm
,LRP023,22.285,Km Post,Sherpur 40 km,24.9388052,90.3712493,,R371.lrps.htm
,LRP023a,22.777,Culvert,Box Culvert,24.9424719,90.3770271,,R371.lrps.htm
