,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP022a,22.209,Culvert,Box Culvert,23.4988052,88.8276938,,R748.lrps.htm
,LRP023,23.015,Km Post,Kaliganj 43 km Jibannagar 9 km,23.4929163,88.8322493,,R748.lrps.htm
,LRP023a,24.005,Culvert,Box Culvert,23.4852497,88.8348052,,R748.lrps.htm
,LRP024,24.045,Km Post,Jessore 72 km Jibannagar 8 km,23.4849163,88.8346941,,R748.lrps.htm
,LRP024a,24.67,Culvert,Box Culvert,23.4794716,88.834083,,R748.lrps.htm
,LRP025,25.025,Km Post,Kaliganj 41 km Jibannagar 7 km,23.4763327,88.8347497,,R748.lrps.htm
,LRP026,26.055,Km Post,Jessore 70 km Jibannagar 6 km,23.4673049,88.8330827,,R748.lrps.htm
,LRP027,27.055,Km Post,Km post missing,23.4580556,88.8339719,,R748.lrps.htm
,LRP027a,27.115,Culvert,Box Culvert,23.4572778,88.8336108,,R748.lrps.htm
,LRP028,28.055,Km Post,Jessore 68 km,23.4506667,88.8291104,,R748.lrps.htm
,LRP028a,28.89,Culvert,Box Culvert,23.4444441,88.8235271,,R748.lrps.htm
,LRP029,29.025,Km Post,Jibannagar 3 km Kaliganj 41 km,23.4439719,88.8232771,,R748.lrps.htm
,LRP030,30.065,Km Post,Jessore 65km Jibannagar 2 km,23.4345274,88.8238049,,R748.lrps.htm
,LRP030a,30.583,Bridge,R.C.C. Bridge start,23.429916,88.8242493,,R748.lrps.htm
,LRP030b,30.625,Bridge,R.C.C Bridge end,23.4295271,88.8242771,,R748.lrps.htm
,LRP031,31.035,Km Post,Kaliganj 35 km Jibannagar 1 km,23.4256104,88.8238049,,R748.lrps.htm
,LRP031a,31.583,Round About,Bus stand more,23.4210271,88.8223049,,R748.lrps.htm
,LRP031b,31.61,Culvert,Box Culvert,23.4207771,88.822666,,R748.lrps.htm
,LRP031c,31.68,"Side Road, Right",Dattanagar Link road,23.4207771,88.8222493,,R748.lrps.htm
,LRP032,32.035,Km Post,Jessore 64 km Kaliganj 34 km,23.4195827,88.8282771,,R748.lrps.htm
,LRP032a,33.135,Culvert,Masonry Culvert,23.4176938,88.836833,,R748.lrps.htm
,LRP033,33.295,Km Post,Jessore 63 km,23.4173604,88.8386386,,R748.lrps.htm
,LRP033a,33.415,Culvert,Box Culvert,23.4170827,88.8396663,,R748.lrps.htm
,LRP033b,34.03,Culvert,Box Culvert,23.4324716,88.8455552,,R748.lrps.htm
,LRP034,34.215,Km Post,Jessore 62km Kaliganj 32 km,23.4153611,88.8473886,,R748.lrps.htm
,LRP035,35.215,Km Post,Km post missing,23.4125,88.8572778,,R748.lrps.htm
,LRP035a,35.615,Culvert,Masonry Culvert,23.4115833,88.8605,,R748.lrps.htm
,LRP036,36.195,Km Post,Kaliganj 30 Jessore 60 km,23.4076944,88.85775,,R748.lrps.htm
,LRP036a,37.06,Others,Start of RHD Jhenaidah,23.4076667,88.8744438,,R748.lrps.htm
,LRP036a,37.06,Others,Start of RHD Jhenaidah,23.4076667,88.8744438,,R748.lrps.htm
,LRP037,37.195,Km Post,Km post missing,23.4073056,88.8754993,,R748.lrps.htm
,LRP038,38.195,Km Post,Kaliganj 22 Jessore 58 km,23.4046389,88.8847774,,R748.lrps.htm
,LRP038a,38.763,Culvert,Box Culvert,23.4018611,88.8894441,,R748.lrps.htm
,LRP039,39.175,Km Post,Kaliganj 27 Jessore 57 km,23.3991108,88.8922497,,R748.lrps.htm
,LRP039a,39.739,Culvert,Box Culvert,23.3953608,88.8959163,,R748.lrps.htm
,LRP040,40.175,Km Post,Jessore 56 km,23.3936941,88.899833,,R748.lrps.htm
,LRP040a,40.397,Culvert,Box Culvert,23.390583,88.9019167,,R748.lrps.htm
,LRP041,41.175,Km Post,Jessore 55 km,23.3921941,88.9095556,,R748.lrps.htm
,LRP042,42.155,Km Post,Jessore 54 km,23.3920274,88.9190827,,R748.lrps.htm
,LRP043,43.175,Km Post,Jessore 53 km,23.3911941,88.9291382,,R748.lrps.htm
,LRP044,44.145,Km Post,Jessore 52 Km,23.388333,88.9378886,,R748.lrps.htm
,LRP044a,44.557,Bridge,Pcgirdar Bridge start,23.3889441,88.9418886,,R748.lrps.htm
,LRP044b,44.622,Bridge,P.C Girder Bridge end,23.389083,88.9424719,,R748.lrps.htm
,LRP044c,44.678,"Side Road, Right",Z7023 To Jadobpur,23.3892497,88.9433052,,R748.lrps.htm
,LRP045,45.145,Km Post,Jhenaidah 36 km Kaliganj 21 km,23.3901941,88.9477774,,R748.lrps.htm
,LRP045a,45.276,"Side Road, Left",Z7489 To Kotchandpur,23.3904441,88.9488886,,R748.lrps.htm
,LRP046,46.095,Km Post,Jessore 50 km Kaliganj 20 km,23.3921108,88.9569167,,R748.lrps.htm
,LRP046a,47.09,Culvert,Box Culvert,23.3897219,88.9665556,,R748.lrps.htm
,LRP047,47.125,Km Post,Kaliganj 19 km Jessore 49km,23.3924719,88.966916,,R748.lrps.htm
,LRP047a,47.37,Culvert,Box Culvert,23.3930552,88.971166,,R748.lrps.htm
,LRP048,48.095,Km Post,Jessore 48 km,23.3951108,88.9758049,,R748.lrps.htm
,LRP049,49.095,Km Post,Kaliganj 17 km Jessore 47 km,23.3960274,88.9852497,,R748.lrps.htm
,LRP049a,49.76,Bridge,R.C.C. Bridge start,23.3965274,88.9914163,,R748.lrps.htm
,LRP049b,49.777,Bridge,RCC Bridge end,23.3967219,88.9916108,,R748.lrps.htm
,LRP050,50.065,Km Post,Km post broken,23.3981108,88.9933886,,R748.lrps.htm
,LRP051,51.095,Km Post,Jessore 45 km,23.4065833,88.9987774,,R748.lrps.htm
,LRP051a,51.892,"Side Road, Right",Z 7024 to Moheshpur,23.41225,89.0034722,,R748.lrps.htm
,LRP052,52.075,Km Post,Km post broken,23.4130556,89.0047222,,R748.lrps.htm
,LRP052a,52.642,"Side Road, Left",Z7024 to Talshar Bazar,23.4135833,89.0102222,,R748.lrps.htm
,LRP053,53.095,Km Post,Jehnaidah 28 km,23.4133056,89.0146667,,R748.lrps.htm
,LRP053a,53.831,Culvert,Box Culvert,23.4081944,89.0190271,,R748.lrps.htm
,LRP054,54.075,Km Post,Kaliganj 12 km Jessore 42 km,23.4066944,89.0207216,,R748.lrps.htm
,LRP054a,54.325,Culvert,Box Culvert,23.4060278,89.0230827,,R748.lrps.htm
,LRP055,55.075,Km Post,Kaliganj 11 km Jessore 41 km,23.4049167,89.0303604,,R748.lrps.htm
,LRP056,56.055,Km Post,Kaliganj 10 km Jessore 40 km,23.4031667,89.0399163,,R748.lrps.htm
,LRP056a,56.657,Culvert,Box Culvert,23.4021944,89.045583,,R748.lrps.htm
,LRP057,57.055,Km Post,Kaliganj 9 km Jessore 39 km,23.4015,89.0495274,,R748.lrps.htm
,LRP058,58.055,Km Post,Kaliganj 8 km Jessore 38 km,23.3998608,89.0591944,,R748.lrps.htm
,LRP058a,58.587,Culvert,Box Culvert,23.3989719,89.0642778,,R748.lrps.htm
,LRP058b,58.99,"Side Road, Left",Z7489 To Khalishpur,23.398333,89.068166,,R748.lrps.htm
,LRP059,59.005,Km Post,Kaliganj 7 km Jessore 37 km,23.3982774,89.068416,,R748.lrps.htm
,LRP059a,60.015,Culvert,Box Culvert,25.3976663,89.0783604,,R748.lrps.htm
,LRP060,60.045,Km Post,Kaliganj 6 km Jessore 36 km,23.3976663,89.0804716,,R748.lrps.htm
,LRP061,60.995,Km Post,Kaliganj 5km Jessore 20 km,23.397833,89.0879441,,R748.lrps.htm
,LRP061a,61.017,Culvert,Box Culvert,23.397833,89.0881386,,R748.lrps.htm
,LRP061b,61.843,Culvert,R.C.C. Culvert,23.397583,89.0961108,,R748.lrps.htm
,LRP062,62.02,Km Post,Kaliganj 4 km Jessore 34 km,23.3975274,89.0980552,,R748.lrps.htm
,LRP063,63.02,Km Post,Kaliganj 3 km Jessore 33 km,23.3985552,89.1076111,,R748.lrps.htm
,LRP063a,63.584,Culvert,R.C.C Culvert,23.4003611,89.11275,,R748.lrps.htm
,LRP064,64.02,Km Post,Kaliganj 2 km Jessore 31 km,23.4018056,89.1167771,,R748.lrps.htm
,LRP064a,64.566,Rail Road Crossing,Khulna Ishwardi rail,23.4036111,89.1217771,,R748.lrps.htm
,LRP065,65.05,Km Post,Kaliganj 1 km Jhenaidah 16 km,23.40525,89.1262493,,R748.lrps.htm
,LRPE,65.882,Others,"End at Kaliganj traffic more atintersect with N7 , Jhenaidah",23.4084722,89.1349997,,R748.lrps.htm
,,,,,,,,R748.lrps.htm
,,,,,,,,R748.lrps.htm
