Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R891.traffic.htm
R891-1,Illisha Junction-Illisha Ghat,LRPS,0,0,LRPS,615,0.615,0.615,0.0,213.0,257.0,33.0,198.0,36.0,19.0,30.0,720.0,514.0,321.0,293.0,0.0,2020.0,614.0,2634.0,2634.0,R891.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R891.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R891.traffic.htm
