,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road Start at Intersection of N 105 & R 114 at Nayapur.,23.7314716,90.5878608,,R114.lrps.htm
,LRP001,1,Km Post,Km post missing,23.7376941,90.5950274,,R114.lrps.htm
,LRP001a,1.31,"Side Road, Left",Intersection with Z1090 (Borpa-Mahajanpur Road),23.7396663,90.597333,,R114.lrps.htm
,LRP001b,1.748,Bridge,Bridge start,23.7423886,90.6004167,,R114.lrps.htm
,LRP001c,1.763,Bridge,Bridge end,23.7424719,90.6005,,R114.lrps.htm
,LRP002,2,Km Post,Km post missing,23.743833,90.6020556,,R114.lrps.htm
,LRP003,2.379,Km Post,Info missing,23.7461663,90.6047778,,R114.lrps.htm
,LRP004,3.41,Km Post,Info missing,23.7525278,90.6120833,,R114.lrps.htm
,LRP004a,3.474,Bridge,Bridge start,23.7525,90.6125833,,R114.lrps.htm
,LRP004b,3.512,Bridge,Bridge end,23.7527778,90.6127778,,R114.lrps.htm
,LRP005,4.41,Km Post,Km post missing,23.7584444,90.6189716,,R114.lrps.htm
,LRP005a,4.985,Culvert,Box Culvert,23.762,90.6229993,,R114.lrps.htm
,LRP006,5.231,Km Post,Norshingdi 23 km Ariahazar 4 km,23.7635556,90.6247493,,R114.lrps.htm
,LRP007,6.235,Km Post,Norshingdi 22 km Araihazar 3 km,23.7696938,90.6318049,,R114.lrps.htm
,LRP008,7.247,Km Post,Norshingdi 21 km Araihazar 2 km,23.7759438,90.6389441,,R114.lrps.htm
,LRP008a,7.823,Culvert,Box Culvert,23.7795549,90.6429997,,R114.lrps.htm
,LRP009,8.265,Km Post,Norshingdi 20 km Araihazar 1 km,23.7822493,90.6461108,,R114.lrps.htm
,LRP010,9.265,Km Post,Km post missing,23.7886386,90.6533056,,R114.lrps.htm
,LRP010a,9.403,Cross Road,Intersection with R 203 (Bhulta-Ramchandri road) at Araihazar.,23.7894163,90.6541667,,R114.lrps.htm
,LRP010b,9.924,Culvert,Box culvert,23.7926108,90.6578056,,R114.lrps.htm
,LRP011,10.265,Km Post,Km post missing,23.794833,90.6603611,,R114.lrps.htm
,LRP011a,10.69,Bridge,Bridge start,23.7973886,90.6632222,,R114.lrps.htm
,LRP011b,10.738,Bridge,Bridge end,23.7977497,90.6636389,,R114.lrps.htm
,LRP012,11.264,Km Post,Infor .missing,23.8010278,90.6673327,,R114.lrps.htm
,LRP012a,11.293,Culvert,Box Culvert,23.8023889,90.6687771,,R114.lrps.htm
,LRP013,12.264,Km Post,Km post missing,23.8068611,90.6747216,,R114.lrps.htm
,LRP013a,13.165,Culvert,Box Culvert,23.8095278,90.6829993,,R114.lrps.htm
,LRP014,13.264,Km Post,Km post missing,23.8098333,90.6839441,,R114.lrps.htm
,LRP014a,14.073,Culvert,Box Culvert,23.8145833,90.6894163,,R114.lrps.htm
,LRP015,14.236,Km Post,Info missing,23.816,90.6900552,,R114.lrps.htm
,LRP015a,15.237,Others,RHD Narsingdi Start,0,0,,R114.lrps.htm
,LRP015a,15.237,Others,RHD Narsingdi Start,0,0,,R114.lrps.htm
,LRP016,15.257,Km Post,Info missing,23.8244438,90.6939441,,R114.lrps.htm
,LRP017,16.257,Km Post,Norshingdi 13 km,23.8327216,90.6911108,,R114.lrps.htm
,LRP017a,16.435,Bridge,Bridge start,23.8340274,90.6903052,,R114.lrps.htm
,LRP017b,16.678,Bridge,Bridge end,23.8344441,90.6900552,,R114.lrps.htm
,LRP018,17.294,Km Post,Norshingdi 12 km,23.8407497,90.6866108,,R114.lrps.htm
,LRP019,18.316,Km Post,Norshingdi 11 km,23.8491386,90.6829716,,R114.lrps.htm
,LRP020,19.328,Km Post,Norshingdi 10 km,23.8579444,90.6807216,,R114.lrps.htm
,LRP020a,19.967,Culvert,Box Culvert,23.8635556,90.6803049,,R114.lrps.htm
,LRP021,20.351,Km Post,Norshingdi 9 km,23.8668049,90.681416,,R114.lrps.htm
,LRP021a,21.142,Culvert,Box Culvert,23.8735827,90.6837497,,R114.lrps.htm
,LRP022,21.291,Km Post,Norshingdi 8 km,23.8748604,90.6841663,,R114.lrps.htm
,LRP022a,21.729,Culvert,Box Culvert,23.8785827,90.6854719,,R114.lrps.htm
,LRP023,22.308,Km Post,Norshingdi 7 km,23.8834719,90.6871941,,R114.lrps.htm
,LRP023a,23.057,Bridge,Bridge start,23.8897774,90.6893608,,R114.lrps.htm
,LRP023b,23.08,Bridge,Bridge end,23.8899441,90.6894163,,R114.lrps.htm
,LRP024,23.337,Km Post,Norshingdi 6 km,23.8921108,90.6901663,,R114.lrps.htm
,LRP025,24.349,Km Post,Norshingdi 5 km,23.9007222,90.6931386,,R114.lrps.htm
