Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R317.traffic.htm
R317-1,Toke Bazar-Banar Toke Ferry Ghat,LRPS,0,0,LRPS,1000,1,1.000,1.0,81.0,107.0,9.0,10.0,455.0,93.0,316.0,2631.0,513.0,243.0,1675.0,0.0,4216.0,1918.0,6134.0,6134.0,R317.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R317.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R317.traffic.htm
