,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,Road start from R 545 at Baludanga busstand Naogaon,24.8329716,88.9218882,,R547.lrps.htm
,LRPSa,0.7,Cross Road,"Naogaon Bypass, N 516",24.8390274,88.9240271,,R547.lrps.htm
,LRP001,1,Km Post,Km post misssing,24.8414997,88.9251938,,R547.lrps.htm
,LRP002,1.93,Km Post,Badalgachhi 14 km,24.8494163,88.9278049,,R547.lrps.htm
,LRP002a,1.938,Culvert,Box culvert,24.8495552,88.9276938,,R547.lrps.htm
,LRP002b,2.74,Culvert,Box Culvert,24.8558889,88.9250827,,R547.lrps.htm
,LRP003,3,Km Post,Badalgachhi 13 km,24.8580556,88.9238882,,R547.lrps.htm
,LRP003a,3.3,Bridge,R.C.C Bridge start,24.8603889,88.9226104,,R547.lrps.htm
,LRP003b,3.33,Bridge,R.C.C Bridge end,24.8605833,88.9224993,,R547.lrps.htm
,LRP004,4.03,Km Post,Badalgachhi 12 km,24.8664444,88.9204993,,R547.lrps.htm
,LRP005,4.94,Km Post,Badalgachhi 11 km,24.8745271,88.920666,,R547.lrps.htm
,LRP005a,5.062,Culvert,Box culvert,24.8755827,88.9207216,,R547.lrps.htm
,LRP006,6.03,Km Post,Badalgachhi 10 km,24.8843052,88.9199716,,R547.lrps.htm
,LRP007,7.04,Km Post,Km post Broken,24.8926108,88.9195827,,R547.lrps.htm
,LRP007a,7.285,Culvert,Box culvert,24.894833,88.9198604,,R547.lrps.htm
,LRP008,8.04,Km Post,Badalgachhi 8 km,24.9012222,88.9187771,,R547.lrps.htm
,LRP008a,8.512,Culvert,Box culvert,24.9045278,88.9162778,,R547.lrps.htm
,LRP009,9.04,Km Post,Km post missing,24.9091389,88.9145556,,R547.lrps.htm
,LRP009a,9.631,Culvert,Box Culvert,24.9141667,88.9124722,,R547.lrps.htm
,LRP010,10.04,Km Post,Km post missing,24.9172493,88.9109167,,R547.lrps.htm
,LRP011,10.8,Km Post,Badalgachhi 5 km,24.9243327,88.9095833,,R547.lrps.htm
,LRP011a,11.562,Culvert,Box culvert,24.9308049,88.91,,R547.lrps.htm
,LRP011b,11.895,Culvert,Box culvert,24.9338052,88.9098611,,R547.lrps.htm
,LRP012,12.02,Km Post,Badalgachhi 4 km,24.9351108,88.9092222,,R547.lrps.htm
,LRP012a,12.363,Culvert,Box Culvert,24.9376386,88.9081667,,R547.lrps.htm
,LRP013,13.2,Km Post,Badalgachhi 3 km,24.9434997,88.9057222,,R547.lrps.htm
,LRP014,14.025,Km Post,Badalgachhi 2 km,24.9521944,88.9072778,,R547.lrps.htm
,LRP015,15.025,Km Post,Km post missing,24.9610278,88.9078611,,R547.lrps.htm
,LRP015a,15.226,Culvert,Box Culvert,24.9615833,88.9063333,,R547.lrps.htm
,LRP015b,15.93,"Side Road, Right",Road to Joypurhat Z 5452,24.9650833,88.9039444,,R547.lrps.htm
,LRP016,16.03,Km Post,Km post broken,24.9653333,88.9000556,,R547.lrps.htm
,LRP017,17.03,Km Post,Km post missing,24.9680827,88.890583,,R547.lrps.htm
,LRP017a,17.157,Culvert,Box culvert,24.975916,88.8921108,,R547.lrps.htm
,LRP018,17.74,Km Post,Patnitala 15 km,24.9693327,88.8866663,,R547.lrps.htm
,LRP018a,17.974,Culvert,Box Culvert,24.9699993,88.8847219,,R547.lrps.htm
,LRP018b,18.191,Culvert,Box culvert,24.9706104,88.8827771,,R547.lrps.htm
,LRP019,18.74,Km Post,Km post missing,24.9723882,88.8772216,,R547.lrps.htm
,LRP019a,18.87,Culvert,Box Culvert,24.9727771,88.8777493,,R547.lrps.htm
,LRP019b,19.003,Culvert,Box culvert,24.9731382,88.8751938,,R547.lrps.htm
,LRP019c,19.086,Culvert,Box Culvert,24.9733327,88.873666,,R547.lrps.htm
,LRP019d,19.548,Culvert,Box Culvert,24.9748049,88.8701382,,R547.lrps.htm
,LRP020,19.74,Km Post,Km post missing,24.9753604,88.8768049,,R547.lrps.htm
,LRP020a,19.832,Culvert,Box Culvert,24.9756104,88.8676382,,R547.lrps.htm
,LRP021,20.74,Km Post,Km post missing,24.9784716,88.8590833,,R547.lrps.htm
,LRP021a,21.635,Bridge,R.C.C Bridge start,24.9811104,88.8509444,,R547.lrps.htm
,LRP021b,21.675,Bridge,R.C.C Bridge end,24.9812493,88.8505833,,R547.lrps.htm
,LRP022,21.74,Km Post,Km post missing,24.9814716,88.8497774,,R547.lrps.htm
,LRP023,22.74,Km Post,Km post missing,24.999583,88.8401386,,R547.lrps.htm
