Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1036.traffic.htm
Z1036-1,Hashimpur Rail Station-Int.with N1,LRPS,0,0,LRPS,960,0.96,0.960,0.0,36.0,53.0,0.0,9.0,18.0,17.0,11.0,991.0,344.0,329.0,345.0,0.0,1479.0,674.0,2153.0,2153.0,Z1036.traffic.htm
Z1036-2,Int.with N1-Boroma,LRPS,960,0.96,LRPE,0,8.814,7.854,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS,Z1036.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1036.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1036.traffic.htm
