Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
Z1042-1,Eliotganj-Muradnagar(int.with Z1205),LRPS,0,0,LRP024,320,23.53,23.530,3.0,52.0,118.0,61.0,0.0,116.0,26.0,38.0,1568.0,141.0,99.0,130.0,0.0,2123.0,229.0,2352.0,2352.0
Z1042-2,Muradnagar(int.with Z1205)-Shalpa More(Int.with Z1221),LRP024,320,23.53,LRP037a,100,36.38,12.850,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS
Z1042-3,Shalpa More(Int.with Z1221)-Fathepur(int.with R203),LRP037a,100,36.38,LRPE,0,48.195,11.815,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,*  NS
,,,,,,,,,,,,,,,,,,,,,,,,,
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,
