,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP017,16.02,Km Post,"Kurigram 34 km,Vurungamari 73 km",25.767416,89.4015,,N506.lrps.htm
,LRP018,17.02,Km Post,Cilmari 63 km Pathgram 111 km,25.7684438,89.4115,,N506.lrps.htm
,LRP018a,17.057,Rail Road Crossing,Rail road crossing,25.7684716,89.4118333,,N506.lrps.htm
,LRP018b,17.304,Culvert,Box culvert,25.7687771,89.4143889,,N506.lrps.htm
,LRP019,18.02,Km Post,"Kurigram 32 km,patgram 110 km",25.7697771,89.4213882,,N506.lrps.htm
,LRP020,19.02,Km Post,"Lalmonirhat 26 km,nagesshori 53 km",25.7763604,89.428166,,N506.lrps.htm
,LRP020a,19.62,Culvert,Box Culvert,25.7803604,89.4323327,,N506.lrps.htm
,LRP020b,19.91,Culvert,Box Culvert,25.7819438,89.4345274,,N506.lrps.htm
,LRP021,20.03,Km Post,"Kurigram 30 km,patgram 108 km",25.7826938,89.4353886,,N506.lrps.htm
,LRP021a,20.3,Culvert,Box Culvert,25.7848052,89.4367497,,N506.lrps.htm
,LRP021b,20.61,Bridge,Teesta Bridge,25.7873052,89.4381663,,N506.lrps.htm
,LRP022,21.03,Km Post,Km post missing,25.790833,89.4401663,,N506.lrps.htm
,LRP022a,21.361,Bridge,Teesta Bridge,25.793333,89.4416108,,N506.lrps.htm
,LRP022b,21.46,Others,End RHD Rangpur/Start RHD Lalmonirhat,25.793333,89.4416108,,N506.lrps.htm
,LRP022b,21.46,Others,End RHD Rangpur/Start RHD Lalmonirhat,25.793333,89.4416108,,N506.lrps.htm
,LRP022c,21.615,Culvert,Over pass,25.795333,89.4426663,,N506.lrps.htm
,LRP022d,21.99,Culvert,Box Culvert,25.7982497,89.444333,,N506.lrps.htm
,LRP023,22.03,Km Post,"Lalmonirhat 23 km,nagesshori 50 km",25.798583,89.4445552,,N506.lrps.htm
,LRP023a,22.292,Culvert,Box culvert,25.8031667,89.4456663,,N506.lrps.htm
,LRP023b,22.57,Culvert,Box Culvert,25.8031667,89.4462219,,N506.lrps.htm
,LRP024,22.87,Km Post,Kurigram 27 km,25.8058333,89.4466108,,N506.lrps.htm
,LRP024a,22.94,"Side Road, Right",Side road right Z 5611,25.8063889,89.4466663,,N506.lrps.htm
,LRP024b,23.06,Bridge,Start of bridge R C C,25.8074167,89.446833,,N506.lrps.htm
,LRP024c,23.08,Bridge,End of bridge R C C,25.8075833,89.4468886,,N506.lrps.htm
,LRP024d,23.71,Culvert,Box culvert,25.8131389,89.4477219,,N506.lrps.htm
,LRP024e,23.74,Rail Road Crossing,Rail road crossing,25.8133056,89.4477497,,N506.lrps.htm
,LRP024f,23.747,Culvert,Pipe Culvert,25.8135556,89.4477497,,N506.lrps.htm
,LRP025,23.84,Km Post,Km post broken,25.8146944,89.4479163,,N506.lrps.htm
,LRP025a,24.54,Culvert,Box culvert,25.8204438,89.4487774,,N506.lrps.htm
,LRP026,24.84,Km Post,Kurigram 25 km,25.8231938,89.45,,N506.lrps.htm
,LRP026a,24.9,Culvert,Box culvert,25.8235271,89.4505278,,N506.lrps.htm
,LRP027,25.85,Km Post,Kurigram 24 km,25.828416,89.4581667,,N506.lrps.htm
,LRP027a,26.369,Culvert,Box culvert,25.8311104,89.4618333,,N506.lrps.htm
,LRP027b,26.522,Culvert,Box culvert,25.8319716,89.4629167,,N506.lrps.htm
,LRP028,26.8,Km Post,Kurigram 23 km,25.8336941,89.4655556,,N506.lrps.htm
,LRP028a,26.902,Bridge,Start of bridge,25.8338608,89.4659444,,N506.lrps.htm
,LRP028b,26.916,Bridge,End of bridge,25.8339997,89.4661111,,N506.lrps.htm
,LRP029,27.85,Km Post,Kurigram 22 km,25.8387774,89.474416,,N506.lrps.htm
,LRP029a,28.652,Culvert,Box culvert start,25.8430274,89.4801382,,N506.lrps.htm
,LRP029b,28.662,Culvert,Box culvert end,25.843083,89.4802216,,N506.lrps.htm
,LRP030,28.85,Km Post,Kurigram 21 km,25.8446108,89.4818882,,N506.lrps.htm
,LRP030a,29.656,Culvert,Box culvert,25.8498052,89.4866663,,N506.lrps.htm
,LRP031,29.85,Km Post,Km post broken,25.8516111,89.4881941,,N506.lrps.htm
,LRP031a,30.24,Bridge,Start of bridge R C C,25.8538889,89.4900552,,N506.lrps.htm
,LRP031b,30.256,Bridge,End of bridge R C C,25.8540278,89.4901941,,N506.lrps.htm
,LRP032,30.877,Km Post,Kurigram 19 km,25.8590556,89.4938886,,N506.lrps.htm
,LRP032a,31.726,Culvert,Box culvert,25.864,89.4999163,,N506.lrps.htm
,LRP033,31.877,Km Post,Km post broken,25.8650833,89.5013056,,N506.lrps.htm
,LRP033a,32.904,"Side Road, Left",N 509,25.8530833,89.51025,,N506.lrps.htm
,LRP034,32.917,Km Post,Km post broken,25.8532778,89.5105,,N506.lrps.htm
,LRP034a,33.573,Monument,Barobarihat shahid sriti shoudha,25.8724993,89.5155556,,N506.lrps.htm
,LRP035,33.867,Km Post,Kurigram 16 km,25.8727493,89.5189716,,N506.lrps.htm
,LRP036,34.867,Km Post,Kurigram 15 km,25.869916,89.5283049,,N506.lrps.htm
,LRP036a,35.167,Culvert,Box culvert,25.8681382,89.5304993,,N506.lrps.htm
,LRP037,35.867,Km Post,Km post Broken,25.8645833,89.5361941,,N506.lrps.htm
,LRP037a,36.293,Culvert,Box culvert,25.8635278,89.5400552,,N506.lrps.htm
,LRP038,36.867,Km Post,Kurigram 13 km,25.8621944,89.545583,,N506.lrps.htm
,LRP038a,37.465,Culvert,Box culvert,25.86,89.5508889,,N506.lrps.htm
,LRP038b,37.467,Others,End RHD Lalmonirhat/Start RHD Kurigram,25.86,89.5509167,,N506.lrps.htm
,LRP038b,37.467,Others,End RHD Lalmonirhat/Start RHD Kurigram,25.86,89.5509167,,N506.lrps.htm
,LRP039,37.897,Km Post,Kurigram 12 km,25.8578889,89.5544444,,N506.lrps.htm
,LRP039a,38.037,Culvert,Box Culvert,25.8573333,89.5556944,,N506.lrps.htm
,LRP040,38.897,Km Post,Kurigram 11 km,25.8559444,89.5637778,,N506.lrps.htm
,LRP041,39.897,Km Post,Kurigram 10 km,25.8536667,89.5732493,,N506.lrps.htm
,LRP042,40.917,Km Post,Kurigram 09 km,25.8498608,89.5823882,,N506.lrps.htm
,LRP043,41.917,Km Post,Kurigram 08 km,25.8439997,89.589833,,N506.lrps.htm
,LRP043a,42.356,Bridge,Start of Bridge R C C,25.8430552,89.5941663,,N506.lrps.htm
,LRP043b,42.388,Bridge,End of Bridge R C C,25.8429997,89.5945274,,N506.lrps.htm
,LRP044,42.947,Km Post,Kurigram 07 km,25.8419163,89.5994997,,N506.lrps.htm
,LRP045,43.947,Km Post,Kurigram 06 km,25.8365552,89.5905274,,N506.lrps.htm
,LRP045a,44.232,Bridge,Staer of bridge R C C,25.8344441,89.6090556,,N506.lrps.htm
,LRP045b,44.245,Bridge,End of Bridge R C C,25.8343608,89.6090556,,N506.lrps.htm
,LRP046,45.007,Km Post,Kurigram 5 km,25.8282493,89.6118056,,N506.lrps.htm
,LRP047,46.007,Km Post,Km post missing,25.8189716,89.6116111,,N506.lrps.htm
,LRP047a,46.075,Culvert,Box Culvert 2 vent,25.8188604,89.6115833,,N506.lrps.htm
,LRP047b,46.085,Culvert,Box Culvert 2 vent,25.8188049,89.6115833,,N506.lrps.htm
,LRP047c,46.555,Culvert,Box Culvert,25.8148056,89.6126667,,N506.lrps.htm
,LRP047d,46.97,Round About,Z 5614 Rajarhat right,25.8115833,89.6146111,,N506.lrps.htm
,LRP048,47.007,Km Post,Km post missing,25.8111667,89.6150278,,N506.lrps.htm
,LRP049,48.007,Km Post,Km post broken,25.8094722,89.6244716,,N506.lrps.htm
,LRP050,48.857,Km Post,Kurigram 1 km,25.8109167,89.6323049,,N506.lrps.htm
,LRP050b,49.777,Culvert,Box Culvert,25.81275,89.642833,,N506.lrps.htm
,LRP051,49.857,Km Post,Kurigram 00 km,25.8130278,89.642833,,N506.lrps.htm
,LRPE,50.017,Others,End at kurigram Shapla chattor and Meet with Z 5622 & Z 5621,25.8130278,89.643333,,N506.lrps.htm
,,,,,,,,N506.lrps.htm
,,,,,,,,N506.lrps.htm
