Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z6851.traffic.htm
Z6851-1,Mohonpur-Tanor,LRPS,0,0,LRP011,1745,12.83,12.830,3.0,44.0,67.0,0.0,16.0,20.0,22.0,20.0,599.0,657.0,683.0,554.0,0.0,1448.0,1237.0,2685.0,2685.0,Z6851.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z6851.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z6851.traffic.htm
