Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),R151.traffic.htm
R151-1,"Baraiyerhat (road start, int with N1) - Karerhat (int with Z1031)",LRPS,0,0,LRP004,1080,4.69,4.690,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,3191.0,R151.traffic.htm
R151-2,Karerhat (int with Z1031) - Heako (int with R152),LRP004,1080,4.69,LRP017,3323,20.063,15.373,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,3191.0,R151.traffic.htm
R151-3,Heako (int with R152) - Narayanhat (int with Z1021),LRP017,3559,20.299,LRP031,834,31.339,11.040,0.0,163.0,84.0,0.0,37.0,122.0,0.0,31.0,319.0,109.0,37.0,53.0,0.0,865.0,90.0,955.0,955.0,R151.traffic.htm
R151-4,Narayanhat (int with Z1021) - Haidchakia (int with R160 & Z1086),LRP032,152,31.657,LRP048,80,47.702,16.045,0.0,406.0,208.0,0.0,69.0,224.0,0.0,61.0,623.0,202.0,73.0,110.0,0.0,1793.0,183.0,1976.0,1976.0,R151.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,R151.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,R151.traffic.htm
