,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP031,30.885,Km Post,Info missing,24.835333,89.0830549,,R545.lrps.htm
,LRP031a,31.475,Bridge,Bridge start,24.8338608,89.0776104,,R545.lrps.htm
,LRP031b,31.488,Bridge,Bridge end,24.8338052,89.0774716,,R545.lrps.htm
,LRP031c,31.813,Cross Road,Intersection with Z5459,24.8330549,89.0744438,,R545.lrps.htm
,LRP032,31.885,Km Post,Km post missing,24.832916,89.0741382,,R545.lrps.htm
,LRP032a,32.085,Culvert,Box Culvert,24.8321104,89.0718049,,R545.lrps.htm
,LRP032b,32.69,Culvert,Box Culvert,24.830166,89.0661667,,R545.lrps.htm
,LRP033,32.91,Km Post,Info missing,24.8294993,89.06425,,R545.lrps.htm
,LRP033a,33.612,Culvert,Box Culvert,24.8272771,89.0578333,,R545.lrps.htm
,LRP034,33.92,Km Post,Info missing,24.8263049,89.0550278,,R545.lrps.htm
,LRP034a,34.263,Culvert,Box Culvert,24.8251938,89.0518056,,R545.lrps.htm
,LRP035,35,Km Post,Info missing,24.8230827,89.0449441,,R545.lrps.htm
,LRP035a,35.623,Culvert,Box Culvert,24.8213049,89.039083,,R545.lrps.htm
,LRP035b,35.864,Bridge,Bridge start,24.8206104,89.036833,,R545.lrps.htm
,LRP035c,35.882,Bridge,Bridge end,24.8207216,89.0366386,,R545.lrps.htm
,LRP036,36,Km Post,Km post missing,24.8201104,89.0352497,,R545.lrps.htm
,LRP037,36.965,Km Post,Info missing,24.8178882,89.0260271,,R545.lrps.htm
,LRP037a,37.075,Bridge,Bridge start,24.817666,89.0249993,,R545.lrps.htm
,LRP037b,37.094,Bridge,Bridge end,24.8176382,89.0248049,,R545.lrps.htm
,LRP038,37.965,Km Post,Info missing,24.8159722,89.0163333,,R545.lrps.htm
,LRP038a,38.565,"Side Road, Left",Road to Shantahar (R546),24.8150833,89.0105833,,R545.lrps.htm
,LRP039,38.965,Km Post,Km post missing,24.8176382,89.0005278,,R545.lrps.htm
,LRP039a,39.232,Culvert,Box Culvert,24.816666,89.0043333,,R545.lrps.htm
,LRP039b,39.907,Culvert,Under Construction,24.8181104,88.9978886,,R545.lrps.htm
,LRP040,39.991,Km Post,Info missing,24.8184438,88.9972219,,R545.lrps.htm
,LRP040a,40.007,Culvert,Box Culvert,24.8184716,88.9970552,,R545.lrps.htm
,LRP040b,40.823,Culvert,Box Culvert,24.8196938,88.9892497,,R545.lrps.htm
,LRP041,41,Km Post,Info missing,24.8193049,88.9875274,,R545.lrps.htm
,LRP041a,41.014,Rail Road Crossing,Rail Road Ceossing,24.8192493,88.987333,,R545.lrps.htm
,LRP041b,41.034,Culvert,Box Culvert,24.819166,88.9871386,,R545.lrps.htm
,LRP041c,41.26,"Side Road, Right",Road to Tilakpur (Z5478),24.8184993,88.9854163,,R545.lrps.htm
,LRP041d,41.595,Bridge,Bridge start,24.8165556,88.9827771,,R545.lrps.htm
,LRP041e,41.607,Bridge,Bridge end,24.8163889,88.9824993,,R545.lrps.htm
,LRP041f,41.84,"Side Road, Right",N516,24.8146944,88.9810827,,R545.lrps.htm
,LRP041g,41.892,Culvert,Box Culvert,24.8142778,88.9808604,,R545.lrps.htm
,LRP042,42,Km Post,Info missing,24.8135,88.9804438,,R545.lrps.htm
,LRP042a,42.713,Culvert,Box Culvert,24.8073611,88.9785271,,R545.lrps.htm
,LRP042b,42.794,"Side Road, Left",Road to Rail ghat (R546),24.8066944,88.9782216,,R545.lrps.htm
,LRP042c,42.811,Others,Start RHD Naogaon,24.8066389,88.9781382,,R545.lrps.htm
,LRP042c,42.811,Others,Start RHD Naogaon,24.8066389,88.9781382,,R545.lrps.htm
,LRP042d,42.815,"Side Road, Left",Road to Raninagar (R544),24.8064444,88.9779993,,R545.lrps.htm
,LRP043,43,Km Post,Km post missing,24.8058889,88.9761382,,R545.lrps.htm
,LRP043a,43.04,Culvert,Box Culvert,24.80575,88.9757771,,R545.lrps.htm
,LRP043b,43.318,Culvert,Box Culvert,24.8051667,88.973166,,R545.lrps.htm
,LRP044,44,Km Post,Km post broken,24.8038056,88.9666111,,R545.lrps.htm
,LRP044a,44.471,"Side Road, Left",Road to Natore (R548),24.80375,88.9619444,,R545.lrps.htm
,LRP044b,44.912,Bridge,Bridge start,24.8043889,88.9576389,,R545.lrps.htm
,LRP044c,44.944,Bridge,Bridge end,24.8044167,88.9573333,,R545.lrps.htm
,LRP045,45,Km Post,Km post missing,24.8045,88.9566667,,R545.lrps.htm
,LRP045a,45.497,Culvert,Box Culvert,24.8058333,88.952,,R545.lrps.htm
,LRP046,46,Km Post,Rajshahi 83 km,24.8077778,88.9477774,,R545.lrps.htm
,LRP046a,46.104,Bridge,Bridge start,24.8079167,88.9467497,,R545.lrps.htm
,LRP046b,46.196,Bridge,Bridge end,24.8080278,88.9458608,,R545.lrps.htm
,LRP046c,46.25,Monument,"Shadhinata,",24.8080556,88.9452774,,R545.lrps.htm
,LRP047,47,Km Post,Km post missing,24.8121667,88.9405274,,R545.lrps.htm
,LRP047a,47.693,Culvert,Box Culvert,24.817916,88.9383608,,R545.lrps.htm
,LRP048,47.995,Km Post,C. Mushia 11 km,24.8195271,88.9359997,,R545.lrps.htm
,LRP048a,48.303,Culvert,Box Culvert,24.8213604,88.933833,,R545.lrps.htm
,LRP049,49,Km Post,Rajshahi 80 km,24.8259438,88.9291938,,R545.lrps.htm
,LRP049a,49.96,Bridge,Bridge start,24.832666,88.9233882,,R545.lrps.htm
,LRP049b,49.973,Bridge,Bridge end,24.832666,88.9233049,,R545.lrps.htm
,LRP050,50,Km Post,Km post missing,24.8327771,88.9227771,,R545.lrps.htm
,LRP050a,50.098,"Side Road, Right",Road to Badalgachhi (R547),24.832916,88.9218327,,R545.lrps.htm
,LRP050b,50.985,Bridge,Bridge start,24.8364441,88.9141944,,R545.lrps.htm
,LRP051,51,Km Post,Km post missing,24.8366108,88.9140278,,R545.lrps.htm
,LRP051a,51.03,Bridge,Bridge end,24.8367219,88.9138333,,R545.lrps.htm
,LRP051b,51.35,"Side Road, Right",Naogaon town by pass road (N516),24.838833,88.9114167,,R545.lrps.htm
,LRP051c,51.565,Bridge,Bridge start,24.8393608,88.91025,,R545.lrps.htm
,LRP051d,51.858,Bridge,Bridge end,24.8394163,88.9100556,,R545.lrps.htm
,LRP052,52,Km Post,C. Mushia 7 km,24.8419441,88.9066667,,R545.lrps.htm
,LRP052a,52.035,Bridge,Bridge start,24.8422497,88.9065833,,R545.lrps.htm
,LRP052b,52.052,Bridge,Bridge end,24.8424163,88.9065278,,R545.lrps.htm
,LRP053,53,Km Post,Km post missing,24.8497774,88.9023056,,R545.lrps.htm
,LRP053a,53.132,Culvert,Box Culvert,24.8504444,88.9011944,,R545.lrps.htm
,LRP054,54,Km Post,Rajshahi 75 km,24.8531111,88.8931663,,R545.lrps.htm
,LRP054a,54.77,Bridge,Bridge start,24.8552778,88.885833,,R545.lrps.htm
,LRP054b,54.78,Bridge,Bridge end,24.8552778,88.8857774,,R545.lrps.htm
,LRP055,54.98,Km Post,C. Musia 4 km,24.8558889,88.8839163,,R545.lrps.htm
,LRP056,55.99,Km Post,C. Musia 3 km,24.8555,88.8743882,,R545.lrps.htm
,LRP057,57,Km Post,Rajshahi 72 km,24.8584167,88.8650833,,R545.lrps.htm
,LRP057a,57.127,Bridge,Bridge start,24.8591667,88.8641389,,R545.lrps.htm
,LRP057b,57.165,Bridge,Bridge end,24.8593611,88.8638611,,R545.lrps.htm
,LRP058,58,Km Post,Rajshahi 71 km,24.8631667,88.8569444,,R545.lrps.htm
,LRP058a,58.736,Culvert,Box Culvert,24.8648056,88.8498886,,R545.lrps.htm
,LRP059,59,Km Post,Km post missing,24.8654167,88.8472219,,R545.lrps.htm
,LRP059a,59.057,"Side Road, Left",Road to Rajshahi (R685),24.8655556,88.8466663,,R545.lrps.htm
,LRP059b,59.6,"Side Road, Right",Road to Mathajirhat (Z5458),24.8668327,88.8413886,,R545.lrps.htm
,LRP060,60,Km Post,Mahadebpur 11 km,24.8676382,88.8376108,,R545.lrps.htm
,LRP060a,60.054,Culvert,Box Culvert,24.8677771,88.8370274,,R545.lrps.htm
,LRP061,61,Km Post,Pantala 24 km,24.8698604,88.8279438,,R545.lrps.htm
,LRP062,62,Km Post,Km post missing,24.8754438,88.8198327,,R545.lrps.htm
,LRP063,63,Km Post,Patnitala 22 km,24.8798327,88.8120278,,R545.lrps.htm
,LRP063a,63.82,Bridge,Bridge start,24.8842497,88.8056389,,R545.lrps.htm
,LRP063b,63.85,Bridge,Bridge end,24.8844441,88.8053889,,R545.lrps.htm
,LRP064,64,Km Post,Info missing,24.8853886,88.80425,,R545.lrps.htm
,LRP065,64.99,Km Post,Mohadebpur 6 km,24.8906663,88.7963608,,R545.lrps.htm
,LRP066,66,Km Post,Patnitala 19 km,24.8960274,88.7879719,,R545.lrps.htm
,LRP066a,66.884,Culvert,Box Culvert,24.9005,88.7806938,,R545.lrps.htm
,LRP067,67,Km Post,Km post missing,24.9009167,88.779666,,R545.lrps.htm
,LRP067a,67.03,Culvert,Box Culvert,24.9010278,88.779416,,R545.lrps.htm
,LRP067b,67.212,Culvert,Box Culvert,24.9017778,88.7775549,,R545.lrps.htm
,LRP067c,67.702,Bridge,Bridge start,24.9035,88.7731104,,R545.lrps.htm
,LRP067d,67.718,Bridge,Bridge end,24.9035556,88.7729438,,R545.lrps.htm
,LRP067e,67.914,Culvert,Box Culvert,24.90425,88.7711104,,R545.lrps.htm
,LRP068,67.93,Km Post,Sapahar 37 km,24.9043056,88.7709438,,R545.lrps.htm
,LRP068a,68.631,Culvert,Box Culvert,24.9061667,88.7646667,,R545.lrps.htm
,LRP069,68.93,Km Post,Km post missing,24.9071111,88.7618889,,R545.lrps.htm
,LRP069a,69.33,Bridge,Bridge start,24.9078056,88.7579167,,R545.lrps.htm
,LRP069b,69.373,Bridge,Bridge end,24.9079167,88.7575,,R545.lrps.htm
,LRP070,69.96,Km Post,Km post broken,24.9113611,88.7533056,,R545.lrps.htm
,LRP070a,70.66,"Side Road, Left",Road to Shibpur (Z5456),24.9172493,88.7517222,,R545.lrps.htm
,LRP071,70.985,Km Post,Joypurhat 51 km,24.9200827,88.7510278,,R545.lrps.htm
,LRP072,72,Km Post,Dhamuirhat 30 km,24.9289438,88.7491941,,R545.lrps.htm
,LRP072a,72.881,Culvert,Box Culvert,24.9368052,88.7483608,,R545.lrps.htm
,LRP073,73,Km Post,Km post broken,24.938083,88.7482774,,R545.lrps.htm
,LRP073a,73.542,Culvert,Box Culvert,24.942833,88.7468886,,R545.lrps.htm
,LRP073b,73.842,Culvert,Box Culvert,24.9454163,88.7468886,,R545.lrps.htm
,LRP074,73.985,Km Post,Nitpur 55 km,24.9466663,88.7468052,,R545.lrps.htm
,LRP074a,74.585,"Side Road, Left",Road to Proshadpur (Z5463),24.9520833,88.7468886,,R545.lrps.htm
,LRP074b,74.845,Culvert,Box Culvert,24.9542778,88.7474441,,R545.lrps.htm
,LRP075,75,Km Post,Porsha 51 km,24.9556667,88.7474441,,R545.lrps.htm
,LRP075a,75.246,Culvert,Box Culvert,24.9579444,88.7474719,,R545.lrps.htm
,LRP076,76,Km Post,Km post missing,24.9646389,88.7472497,,R545.lrps.htm
,LRP076a,76.883,Culvert,Box Culvert,24.9725549,88.7474997,,R545.lrps.htm
,LRP077,77,Km Post,Patnitala 8 km,24.9736104,88.7476663,,R545.lrps.htm
,LRP077a,77.176,Culvert,Box Culvert,24.9753327,88.7478886,,R545.lrps.htm
,LRP078,78,Km Post,Km post missing,24.9827216,88.7492219,,R545.lrps.htm
,LRP078a,78.856,Culvert,Box Culvert,24.9903608,88.7504167,,R545.lrps.htm
,LRP079,78.982,Km Post,Patnitali 06 km,24.9914997,88.7505833,,R545.lrps.htm
,LRP079a,79.213,Culvert,Box Culvert,24.9936941,88.7508889,,R545.lrps.htm
,LRP079b,79.817,Culvert,Box Culvert,24.9989441,88.7516389,,R545.lrps.htm
,LRP080,79.982,Km Post,Km post missing,25.0004167,88.7519167,,R545.lrps.htm
,LRP080a,80.185,Culvert,Box Culvert,25.0021389,88.7522222,,R545.lrps.htm
,LRP080b,80.726,Culvert,Box culvert,25.0069444,88.7529722,,R545.lrps.htm
,LRP081,80.982,Km Post,Km post missing,25.0093889,88.7532778,,R545.lrps.htm
,LRP081a,81.914,Culvert,Box Culvert,25.0173604,88.7554167,,R545.lrps.htm
,LRP082,81.982,Km Post,Km post missing,25.017916,88.7555833,,R545.lrps.htm
,LRP082a,82.572,Culvert,Box Culvert,25.0230827,88.7569167,,R545.lrps.htm
,LRP083,82.982,Km Post,Km post missing,25.0268882,88.7576389,,R545.lrps.htm
,LRP083a,83.259,Culvert,Box Culvert,25.029166,88.7578889,,R545.lrps.htm
,LRP084,84.025,Km Post,Patnitala 1 km,25.0357774,88.7595556,,R545.lrps.htm
,LRP084a,84.63,Cross Road,Intersection with R547,25.0413886,88.7601944,,R545.lrps.htm
,LRP084b,84.785,Culvert,Cross Drain,25.0416663,88.7603889,,R545.lrps.htm
,LRP085,85.025,Km Post,Km post missing,25.0443886,88.7608889,,R545.lrps.htm
,LRP086,86.032,Km Post,Dhamoirhat 15 km,25.0535278,88.7628889,,R545.lrps.htm
,LRP086a,87.01,Culvert,Box Culvert,25.0605278,88.7686382,,R545.lrps.htm
,LRP087,87.032,Km Post,Km post missing,25.0607778,88.7690549,,R545.lrps.htm
,LRP088,88.032,Km Post,Km post missing,25.0667216,88.7758882,,R545.lrps.htm
,LRP088a,88.555,Culvert,Box Culvert,25.0701382,88.7799993,,R545.lrps.htm
,LRP089,89.02,Km Post,Dhamoirhat 12 km,25.0728604,88.7831382,,R545.lrps.htm
,LRP090,90,Km Post,Dhamoirhat 11 km,25.0789993,88.7903608,,R545.lrps.htm
,LRP090a,90.008,Culvert,Box Culvert,25.0790549,88.7903886,,R545.lrps.htm
,LRP091,91,Km Post,Dhamoirhat 10 km,25.0851663,88.797583,,R545.lrps.htm
,LRP091a,91.734,Bridge,Bridge start,25.089583,88.8029722,,R545.lrps.htm
,LRP091b,91.75,Bridge,Bridge end,25.0896941,88.8031111,,R545.lrps.htm
,LRP091c,91.843,Culvert,Box Culvert,25.0901941,88.8037222,,R545.lrps.htm
,LRP092,92,Km Post,Infor.missing,25.0911386,88.8050833,,R545.lrps.htm
,LRP093,93,Km Post,Km post missing,25.0964441,88.813,,R545.lrps.htm
,LRP094,93.992,Km Post,Dhamoirhat 7 km,25.1019444,88.8204716,,R545.lrps.htm
,LRP094a,94.193,Culvert,Box Culvert,25.1033611,88.8215549,,R545.lrps.htm
,LRP094b,94.576,Culvert,Box Culvert,25.1061111,88.8238049,,R545.lrps.htm
,LRP094c,94.777,Culvert,Box Culvert,25.1075278,88.8249716,,R545.lrps.htm
,LRP095,95.015,Km Post,Dhamoirhat 6 km,25.1093056,88.8263327,,R545.lrps.htm
,LRP095a,95.427,Culvert,Box Culvert,25.1125833,88.8285271,,R545.lrps.htm
,LRP095b,95.952,Culvert,Box Culvert,25.1168882,88.8299438,,R545.lrps.htm
,LRP096,96.02,Km Post,Info missing,25.1175271,88.8301382,,R545.lrps.htm
,LRP097,97,Km Post,Info missing,25.1259993,88.8333608,,R545.lrps.htm
,LRP097a,97.175,Bridge,Bridge start,25.1273049,88.834333,,R545.lrps.htm
,LRP097b,97.227,Bridge,Bridge end,25.1277216,88.8346663,,R545.lrps.htm
,LRP098,98,Km Post,Info missing,25.1339719,88.8374997,,R545.lrps.htm
,LRP099,99,Km Post,Info missing,25.1429997,88.8378608,,R545.lrps.htm
,LRP100,100,Km Post,Info missing,25.1519167,88.8395552,,R545.lrps.htm
,LRP100a,100.41,Bridge,Under Construction,25.1514444,88.8435274,,R545.lrps.htm
,LRP100b,100.613,Bridge,Bridge end,25.1514444,88.8439719,,R545.lrps.htm
,LRP101,100.99,Km Post,Dhamoirhat 0 km,25.1509444,88.8492497,,R545.lrps.htm
,LRP102,101.99,Km Post,Km post missing,25.1478886,88.8586667,,R545.lrps.htm
,LRP102a,102.035,Bridge,Bridge start,25.1476386,88.8589167,,R545.lrps.htm
,LRP102b,102.073,Bridge,Bridge end,25.1473886,88.8591667,,R545.lrps.htm
,LRP103,102.99,Km Post,Km post missing,25.1413052,88.8655833,,R545.lrps.htm
,LRP103a,103.309,Culvert,Box Culvert,25.1401386,88.8683327,,R545.lrps.htm
,LRP104,103.99,Km Post,Km post missing,25.1374719,88.8744438,,R545.lrps.htm
,LRP104a,104.375,Culvert,Box culvert,25.1365274,88.8779993,,R545.lrps.htm
,LRP105,104.99,Km Post,Km post missing,25.1373886,88.8842774,,R545.lrps.htm
,LRP106,105.12,Km Post,Info missing,25.1376108,88.8854441,,R545.lrps.htm
,LRP106a,106,Bridge,Bridge start,25.1400552,88.8936663,,R545.lrps.htm
,LRP106b,106.017,Bridge,Bridge end,25.1401386,88.8938608,,R545.lrps.htm
,LRP107,106.135,Km Post,Info missing,25.1407774,88.8949719,,R545.lrps.htm
,LRP107a,107,Bridge,Under construction,25.1381663,88.9031389,,R545.lrps.htm
,LRP108,107.127,Km Post,Info missing,25.1374719,88.9041389,,R545.lrps.htm
,LRP108a,107.371,Culvert,Box Culvert,25.1363886,88.9062222,,R545.lrps.htm
,LRP109,108.127,Km Post,Km post missing,25.1282771,88.9184438,,R545.lrps.htm
,LRP110,109.14,Km Post,Info missing,25.1261382,88.9206938,,R545.lrps.htm
,LRP110a,109.561,Culvert,Box Culvert,25.1238049,88.9230549,,R545.lrps.htm
,LRP111,110.14,Km Post,Km post missing,25.1206382,88.9277493,,R545.lrps.htm
,LRP111a,110.508,Culvert,Box Culvert,25.1192216,88.9305549,,R545.lrps.htm
,LRP112,111.14,Km Post,Km post missing,25.1164444,88.936083,,R545.lrps.htm
,LRP112a,111.605,Others,Start RHD Joypurhat,25.1155,88.9404719,,R545.lrps.htm
,LRP112a,111.605,Others,Start RHD Joypurhat,25.1155,88.9404719,,R545.lrps.htm
,LRP112b,112.163,Culvert,Box Culvert,25.1131389,88.944833,,R545.lrps.htm
,LRP112c,112.227,Culvert,Box Culvert,25.1128611,88.9453886,,R545.lrps.htm
,LRP112d,112.34,Bridge,Bridge start,25.11275,88.9464163,,R545.lrps.htm
,LRP112e,112.353,Bridge,Bridge end,25.11275,88.9465274,,R545.lrps.htm
,LRP112f,112.424,Culvert,Box Culvert,25.1127222,88.9472219,,R545.lrps.htm
,LRP112g,112.518,Culvert,Box Culvert,25.1126389,88.9481386,,R545.lrps.htm
,LRP112h,112.913,Culvert,Box Culvert,25.1123611,88.9520556,,R545.lrps.htm
,LRP113,113.14,Km Post,Km post missing,25.1121944,88.9540278,,R545.lrps.htm
,LRP113a,113.693,Culvert,Box Culvert,25.1118056,88.9595833,,R545.lrps.htm
,LRP113b,113.956,Culvert,Box Culvert,25.1116111,88.9621111,,R545.lrps.htm
,LRP114,114.14,Km Post,Km post missing,25.1114167,88.9641389,,R545.lrps.htm
,LRP114a,114.553,Culvert,Box Culvert,25.1111944,88.9678604,,R545.lrps.htm
,LRP115,115.14,Km Post,Km post missing,25.11125,88.9737216,,R545.lrps.htm
,LRP116,116.14,Km Post,Km post missing,25.1114444,88.9837774,,R545.lrps.htm
,LRP116a,116.372,Culvert,Box Culvert,25.1011389,88.9857774,,R545.lrps.htm
,LRP116b,116.654,Bridge,Bridge start,25.1114167,88.9884441,,R545.lrps.htm
,LRP116c,116.73,Bridge,Bridge end,25.11075,88.9884997,,R545.lrps.htm
,LRP117,116.83,Km Post,Info missing,25.11,88.9889163,,R545.lrps.htm
,LRP117a,117.124,Culvert,Box Culvert,25.1093611,88.991333,,R545.lrps.htm
,LRP117b,117.523,Culvert,Box Culvert,25.1069722,88.9942497,,R545.lrps.htm
,LRP117c,117.712,Culvert,Box Culvert,25.1064167,88.995833,,R545.lrps.htm
,LRP117d,117.752,Others,Sluice ghat,25.1066111,88.9962497,,R545.lrps.htm
,LRP118,117.83,Km Post,Km post missing,25.1062222,88.9969719,,R545.lrps.htm
,LRP118a,118.18,"Side Road, Right",Road to Paharpur (R549),25.1057222,89.0000833,,R545.lrps.htm
,LRP119,118.83,Km Post,Km post missing,25.1052778,89.007,,R545.lrps.htm
,LRP119a,119.427,Culvert,Box Culvert,25.1050833,89.0123333,,R545.lrps.htm
,LRP120,119.83,Km Post,Km post missing,25.1045556,89.0170271,,R545.lrps.htm
,LRP120a,120.309,Culvert,Box Culvert,25.1039444,89.0208327,,R545.lrps.htm
,LRP120b,120.526,Culvert,Box Culvert,25.1034722,89.0224993,,R545.lrps.htm
,LRP121,120.83,Km Post,Km post missing,25.1026389,89.0259993,,R545.lrps.htm
,LRP121a,120.872,Rail Road Crossing,Rail road Crossing,25.1026389,89.0262216,,R545.lrps.htm
,LRPE,120.93,Others,End at Pachur more Joypurhat and meet with R550.,25.1025556,89.0268049,,R545.lrps.htm
,,,,,,,,R545.lrps.htm
,,,,,,,,R545.lrps.htm
