,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP027d,28.581,Culvert,Box Culvert,23.1636111,89.4645833,,N806.lrps.htm
,LRP028,28.667,Km Post,Jessore 28 km banapole 68 km,23.1635833,89.4635833,,N806.lrps.htm
,LRP028a,29.127,Culvert,Box Culvert,23.1632778,89.4592222,,N806.lrps.htm
,LRP029,29.667,Km Post,Km post missing,23.1629444,89.4542778,,N806.lrps.htm
,LRP029a,30.004,Culvert,Box Culvert,23.1635,89.4507778,,N806.lrps.htm
,LRP030,30.619,Km Post,Jessore 26 km banapole 66 km,23.1658056,89.4451108,,N806.lrps.htm
,LRP030a,30.819,"Side Road, Right",Z7504 Maijpara Road,23.1664167,89.4429441,,N806.lrps.htm
,LRP030b,30.889,Bridge,Tularampur Bridge Start,23.1665833,89.4425552,,N806.lrps.htm
,LRP030c,30.977,Bridge,Tularampur Bridge end,23.1669438,89.4418886,,N806.lrps.htm
,LRP031,31.609,Km Post,Jessore 25 km kustia 115 km,23.1688327,89.4359719,,N806.lrps.htm
,LRP031a,31.843,Culvert,Box Culvert,23.1700271,89.4335274,,N806.lrps.htm
,LRP031b,32.382,Culvert,Box Culvert,23.172166,89.4282771,,N806.lrps.htm
,LRP032,32.629,Km Post,Km post broken,23.1735271,89.4269438,,N806.lrps.htm
,LRP033,33.624,Km Post,Jessore 23 km,23.1760549,89.4176938,,N806.lrps.htm
,LRP033a,33.639,Bridge,R C C Bridge Start,23.1761382,89.4174993,,N806.lrps.htm
,LRP033b,33.674,Bridge,R C C Bridge end,23.1762493,89.4005556,,N806.lrps.htm
,LRP033c,34.06,Culvert,Box Culvert,23.1773049,89.4136944,,N806.lrps.htm
,LRP033d,34.574,Culvert,Box Culvert,23.1788327,89.4089167,,N806.lrps.htm
,LRP034,34.621,Km Post,Start of Jessore Road Division,23.1789716,89.4084444,,N806.lrps.htm
,LRP034,34.621,Km Post,Start of Jessore Road Division,23.1789716,89.4084444,,N806.lrps.htm
,LRP035,35.069,Km Post,Jessore 20 km Banapole 60 km,23.1797216,89.4041111,,N806.lrps.htm
,LRP035a,35.842,Culvert,Box Culvert,23.1805827,89.3982497,,N806.lrps.htm
,LRP035b,35.94,Culvert,2 V Box Culvert,23.1809438,89.3959441,,N806.lrps.htm
,LRP036,36.069,Km Post,Jessore 19 km Bagharpara 11 km,23.181166,89.3945274,,N806.lrps.htm
,LRP036a,36.666,Culvert,Box Culvert,23.1833886,89.3891663,,N806.lrps.htm
,LRP037,37.084,Km Post,Jessore 18 km Magura 62 km,23.1854163,89.3861108,,N806.lrps.htm
,LRP037a,37.776,Culvert,Box Culvert,23.1885274,89.380416,,N806.lrps.htm
,LRP038,38.098,Km Post,Jessore 17 km Jhenaidah 62 km,23.1886941,89.3772493,,N806.lrps.htm
,LRP038a,38.551,Culvert,Box Culvert,23.1888052,89.3727216,,N806.lrps.htm
,LRP039,39.084,Km Post,Jessore 16 km Bagharpara 8 km,23.1873052,89.3677771,,N806.lrps.htm
,LRP039a,39.086,Culvert,Box Culvert,23.1873052,89.3677771,,N806.lrps.htm
,LRP039b,39.969,Culvert,Box Culvert,23.1854997,89.3594722,,N806.lrps.htm
,LRP040,40.094,Km Post,Narial 18 km Barisal 180 km,23.1859719,89.3585278,,N806.lrps.htm
,LRP040a,40.523,Culvert,Box Culvert,23.1869441,89.3547778,,N806.lrps.htm
,LRP041,41.099,Km Post,Jessore 14 km Bagharpara 3 km,23.1881941,89.3469441,,N806.lrps.htm
,LRP041a,41.322,"Side Road, Right",Z7501 Bagharpara Road,23.1881941,89.3469441,,N806.lrps.htm
,LRP042,42.089,Km Post,Jessore 13 km Kustia 105 km,23.188083,89.3394163,,N806.lrps.htm
,LRP042a,42.3,Culvert,Box Culvert,23.1879163,89.3374441,,N806.lrps.htm
,LRP043,43.082,Km Post,Jessore 12 km Khulna 72 km,23.186333,89.3298882,,N806.lrps.htm
,LRP043a,43.329,Culvert,Box Culvert,23.1857774,89.3274993,,N806.lrps.htm
,LRP044,44.059,Km Post,Jessore 11 km Khulna 71 km,23.1844997,89.3204438,,N806.lrps.htm
,LRP045,45.063,Km Post,Jessore 10 km Banapole 50 km,23.1846386,89.31025,,N806.lrps.htm
,LRP045a,45.069,Culvert,Box Culvert,23.1846386,89.3104722,,N806.lrps.htm
,LRP046,46.049,Km Post,Jessore 9 km Kushtia 101 km,23.1847497,89.3008056,,N806.lrps.htm
,LRP046a,46.148,Culvert,Box Culvert,23.1846108,89.2998886,,N806.lrps.htm
,LRP047,47.029,Km Post,Jessore 8 km Jhenaidah 53 km,23.180166,89.2924163,,N806.lrps.htm
,LRP048,48.029,Km Post,Jessore 7 km Khustia 99 km,23.1737216,89.2859441,,N806.lrps.htm
,LRP048a,48.891,Bridge,R C C Bridge Start,23.1684993,89.2799716,,N806.lrps.htm
,LRP048b,48.931,Bridge,R C C Bridge end,23.1682493,89.2796938,,N806.lrps.htm
,LRP049,49.049,Km Post,Jessore 6 km Magura 50 km,23.1674993,89.2788604,,N806.lrps.htm
,LRP049a,50.066,Culvert,Box Culvert,23.1666938,89.2695271,,N806.lrps.htm
,LRP050,50.069,Km Post,Jessore 5 km Khulna 65 km,23.1666938,89.2694716,,N806.lrps.htm
,LRP051,51.094,Km Post,Jessore 4 km khulna 64 km,23.1676104,89.2599722,,N806.lrps.htm
,LRP051a,51.517,Culvert,Box Culvert,23.1666938,89.2558056,,N806.lrps.htm
,LRP052,52.069,Km Post,Jessore 3 km Khulna 63 km,23.1659722,89.2505,,N806.lrps.htm
,LRP052a,52.742,Culvert,Box Culvert,23.1643056,89.2441386,,N806.lrps.htm
,LRP053,53.099,Km Post,Jessore 2 km Jhenaidah 47 km,23.1631944,89.2412497,,N806.lrps.htm
,LRP054,54.189,Km Post,Jessore 1 km,23.1599444,89.232166,,N806.lrps.htm
,LRP054a,54.442,Bridge,R C C Bridge Start,23.1598611,89.2293882,,N806.lrps.htm
,LRP054b,54.461,Bridge,R C C Bridge end,23.1598889,89.2291382,,N806.lrps.htm
,LRP055,55.019,Km Post,Khulna 60 km Banapole 40 km,23.1603889,89.2238049,,N806.lrps.htm
,LRPE,55.169,Others,"End at Traffic more island infront of Monihor Cinema hall and intersection of N707, Jessore",23.1609722,89.222666,,N806.lrps.htm
,,,,,,,,N806.lrps.htm
,,,,,,,,N806.lrps.htm
