,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP009c,9.45,Culvert,Box Culvert,24.5513333,92.1797771,,R282.lrps.htm
,LRP010,10,Km Post,Km post missing,24.5507222,92.1848886,,R282.lrps.htm
,LRP010a,10.022,Culvert,Box Culvert,24.5506389,92.1849719,,R282.lrps.htm
,LRP010b,10.597,Culvert,Box Culvert,24.5622778,92.1845552,,R282.lrps.htm
,LRP010c,10.968,Culvert,Box Culvert,24.5424719,92.1854441,,R282.lrps.htm
,LRP011,11,Km Post,Km post missing,24.5421941,92.1854719,,R282.lrps.htm
,LRP011a,11.216,Bridge,Bridge Start,24.5402774,92.1856663,,R282.lrps.htm
,LRP011b,11.225,Bridge,Bridge End,24.5402497,92.1857219,,R282.lrps.htm
,LRP011c,11.456,Culvert,Box Culvert,24.5385274,92.1868052,,R282.lrps.htm
,LRP011d,11.966,Culvert,Box Culvert,24.5351663,92.1896941,,R282.lrps.htm
,LRP012,12,Km Post,Km post missing,24.5349997,92.1901941,,R282.lrps.htm
,LRP012a,12.375,Culvert,Box Culvert,24.5350274,92.1938608,,R282.lrps.htm
,LRP012b,12.77,Bridge,Bridge Start,24.533166,92.1959997,,R282.lrps.htm
,LRP012c,12.783,Bridge,Bridge End,24.5330271,92.1960274,,R282.lrps.htm
,LRP012d,12.929,Culvert,Box Culvert,24.5324438,92.197083,,R282.lrps.htm
,LRP013,13,Km Post,Km post missing,24.5319716,92.1976941,,R282.lrps.htm
,LRP013a,13.507,Culvert,Box Culvert,24.5306938,92.2021111,,R282.lrps.htm
,LRP014,14,Km Post,Km post missing,24.5315271,92.2065,,R282.lrps.htm
,LRP014a,14.063,Bridge,Bridge Start,24.5316938,92.2070833,,R282.lrps.htm
,LRP014b,14.088,Bridge,Bridge End,24.5317216,92.2073333,,R282.lrps.htm
,LRP014c,14.307,Culvert,Box Culvert,24.5316104,92.2093056,,R282.lrps.htm
,LRP014d,14.571,Culvert,Box Culvert,24.5310271,92.2116667,,R282.lrps.htm
,LRP014e,14.841,Culvert,Box Culvert,24.5318327,92.2140556,,R282.lrps.htm
,LRP015,15,Km Post,Km post missing,24.5323882,92.2155,,R282.lrps.htm
,LRP015a,15.21,Culvert,Box Culvert,24.5325549,92.2173049,,R282.lrps.htm
,LRP015b,15.573,Culvert,Box Culvert,24.5168049,92.2201938,,R282.lrps.htm
,LRP015c,15.824,Culvert,Box Culvert,24.5340552,92.2222493,,R282.lrps.htm
,LRP016,16,Km Post,Km post missing,24.5337774,92.2240827,,R282.lrps.htm
,LRP016a,16.185,Others,Start of earth road,24.5328049,92.2257216,,R282.lrps.htm
,LRPE,16.722,Others,The road ends at the start of steel bridge near india - Bangladesh border.,24.531166,92.2307216,,R282.lrps.htm
,,,,,,,,R282.lrps.htm
,,,,,,,,R282.lrps.htm
