Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z7705.traffic.htm
Z7705-1,Morelganj-Zianagar (Ghosherhat Bazar),LRPS,0,0,LRPS,12920,12.92,12.920,0.0,25.0,43.0,23.0,27.0,16.0,13.0,9.0,434.0,496.0,402.0,373.0,0.0,1086.0,775.0,1861.0,1861.0,Z7705.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z7705.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z7705.traffic.htm
