Link no,Name,Start location,Start location,Start location,End location,End location,End location,Length,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Traffic Data,Total,Total,Total,Traffic,source_file
,,LRP,Offset,Chainage,LRP,Offset,Chainage,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),Z1083.traffic.htm
Z1083-1,Salauddin School More-Sadar Hospital More,LRPS,0,0,LRPS,2749,2.749,2.749,0.0,470.0,389.0,13.0,221.0,189.0,94.0,89.0,1421.0,513.0,176.0,377.0,0.0,3399.0,553.0,3952.0,3952.0,Z1083.traffic.htm
,,,,,,,,,,,,,,,,,,,,,,,,,,Z1083.traffic.htm
*  Traffic survey was not done on the link. It was assumed that the traffic will be equivalent to that of another link. Please click on the AADT figure to view the referenced link.  Traffic survey is done once in a year. This information was last updated in the year,,,,,,,,,,,,,,,,,,,,,,,,,,Z1083.traffic.htm
