,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRPS,0,Others,"Start at Madhypara infront of Mining Guest house and intersection at R556 &R557, Parbatipur, Dinajpur.",25.5595833,89.0571667,,R557.lrps.htm
,LRPSa,0.002,Culvert,Box culvert,25.5596667,89.0571389,,R557.lrps.htm
,LRPSb,0.122,Culvert,Box culvert,25.5607778,89.057,,R557.lrps.htm
,LRPSc,0.334,Culvert,Box Culvert,25.5625278,89.0568333,,R557.lrps.htm
,LRPSd,0.542,Culvert,Box Culvert,25.5643333,89.0566944,,R557.lrps.htm
,LRPSe,0.709,Culvert,Box Culvert,25.5658333,89.0565278,,R557.lrps.htm
,LRPSf,0.895,Rail Road Crossing,Fulbari to coal mining rail,25.5679438,89.0561944,,R557.lrps.htm
,LRP001,1,Km Post,Km post missing,25.5686104,89.0561389,,R557.lrps.htm
,LRP001a,1.07,Culvert,Box culvert,25.5689993,89.0561667,,R557.lrps.htm
,LRP002,2,Km Post,Km post missing,25.5748327,89.0603056,,R557.lrps.htm
,LRP002a,2.43,Culvert,Box Culvert,25.5783049,89.0598889,,R557.lrps.htm
,LRP002b,2.51,Culvert,Box Culvert,25.5789993,89.0600278,,R557.lrps.htm
,LRP002c,2.69,Culvert,Box Culvert,25.5805549,89.0598333,,R557.lrps.htm
,LRP002d,2.94,Culvert,Box Culvert,25.5824438,89.0590556,,R557.lrps.htm
,LRP003,3.03,Km Post,Km post Eastablished,25.5836386,89.0593611,,R557.lrps.htm
,LRP003a,3.287,Culvert,Box culvert,25.5858608,89.0600556,,R557.lrps.htm
,LRP003b,3.63,Culvert,Box culvert/ Start RHD Rangpur,25.5889163,89.0605278,,R557.lrps.htm
,LRP003b,3.63,Culvert,Box culvert/ Start RHD Rangpur,25.5889163,89.0605278,,R557.lrps.htm
,LRP003c,3.717,Bridge,P.C.Girder Bridge start,25.5896386,89.0605556,,R557.lrps.htm
,LRP003d,3.78,Bridge,P.C.Girder Bridge end,25.5902219,89.06075,,R557.lrps.htm
,LRP003e,4.04,Culvert,Box Culvert,25.592083,89.0603889,,R557.lrps.htm
,LRP004,4.09,Km Post,Badarganj 9 km,25.592583,89.06025,,R557.lrps.htm
,LRP004a,4.24,Culvert,Cross Drain,25.5936663,89.0603611,,R557.lrps.htm
,LRP004b,4.33,Culvert,Box Culvert,25.5943886,89.0604167,,R557.lrps.htm
,LRP004c,4.5,Culvert,Pipe Drain,25.5960274,89.0608056,,R557.lrps.htm
,LRP005,5.09,Km Post,Badarganj 8 km,25.6012222,89.0595278,,R557.lrps.htm
,LRP006,6,Km Post,Badarganj 7 km,25.6100556,89.0593611,,R557.lrps.htm
,LRP007,7,Km Post,Badarganj 6 km,25.6188327,89.0607778,,R557.lrps.htm
,LRP007a,7.97,Culvert,Pipe Drain,25.6266382,89.0602778,,R557.lrps.htm
,LRP008,8.02,Km Post,Rangpur 29 km,25.6278604,89.0598611,,R557.lrps.htm
,LRP008a,8.184,Culvert,Box culvert,25.6293882,89.0593889,,R557.lrps.htm
,LRP008b,8.8,Culvert,Box Culvert,25.6346386,89.0598056,,R557.lrps.htm
,LRP009,8.97,Km Post,Badarganj 4 km,25.6361386,89.0596667,,R557.lrps.htm
,LRP009a,9.27,Culvert,R.C.C culvert,25.6387774,89.0597778,,R557.lrps.htm
,LRP010,9.97,Km Post,Rangpur 27 km,25.6441108,89.0576389,,R557.lrps.htm
,LRP011,10.93,Km Post,Badarganj 2 km,25.6515278,89.0531944,,R557.lrps.htm
,LRP011a,11.334,Culvert,Box culvert,25.6550278,89.0520278,,R557.lrps.htm
,LRP012,11.93,Km Post,Rangpur 25 km,25.6601389,89.0502778,,R557.lrps.htm
,LRP012a,12.52,Rail Road Crossing,Parbatipur -Rangpur Rail,25.6651667,89.0486108,,R557.lrps.htm
,LRP013,12.94,Km Post,Badarganj 0 km,25.6687216,89.0481386,,R557.lrps.htm
,LRPE,12.943,Others,"End C.O .Bazar more Intersection at Z-5025 & R-557, Badarganj.Rangpur.",25.6687493,89.0481663,,R557.lrps.htm
,,,,,,,,R557.lrps.htm
,,,,,,,,R557.lrps.htm
