,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP038a,37.152,Culvert,Pipe Culvert,24.0295271,90.1907219,,R315.lrps.htm
,LRP039,37.952,Km Post,Km post missing,24.0245549,90.1926941,,R315.lrps.htm
,LRP039a,38.111,Bridge,Bridge start,24.023166,90.1929719,,R315.lrps.htm
,LRP039b,38.209,Bridge,Bridge End,24.0223049,90.1931663,,R315.lrps.htm
,LRP039c,38.634,Culvert,Box Culvert,24.0188327,90.1949163,,R315.lrps.htm
,LRP040,38.952,Km Post,Km post missing,24.0161944,90.1961941,,R315.lrps.htm
,LRP040a,39.473,Others,RHD Manikganj Start,0,0,,R315.lrps.htm
,LRP040a,39.473,Others,RHD Manikganj Start,0,0,,R315.lrps.htm
,LRP040b,39.923,Bridge,Bridge start,24.0086667,90.191833,,R315.lrps.htm
,LRP041,39.992,Km Post,Baily Bridge End,24.0080833,90.1914719,,R315.lrps.htm
,LRP041a,40.748,Culvert,Box culvert,24.0020278,90.1886108,,R315.lrps.htm
,LRP042,40.992,Km Post,Km post missing,23.9999441,90.1881108,,R315.lrps.htm
,LRP043,41.925,Km Post,Infom missing,23.9925552,90.1872774,,R315.lrps.htm
,LRP043a,42.204,Culvert,Box culvert,23.9907219,90.1886663,,R315.lrps.htm
,LRP044,42.925,Km Post,Dhamrai 9 Km,24.9847497,90.1909441,,R315.lrps.htm
,LRP044a,43.882,Bridge,Bridge start,23.9765271,90.1923608,,R315.lrps.htm
,LRP044b,43.896,Bridge,Bridge End,23.976416,90.192333,,R315.lrps.htm
,LRP045,43.925,Km Post,Km post missing,23.9761104,90.1923886,,R315.lrps.htm
,LRP045a,44.787,Bridge,Bridge start,23.9699993,90.1959163,,R315.lrps.htm
,LRP045b,44.798,Bridge,Bridge End,23.9698604,90.1959719,,R315.lrps.htm
,LRP046,44.915,Km Post,Dhamrai 7 Km,23.9688049,90.196333,,R315.lrps.htm
,LRP047,45.915,Km Post,Km post missing,23.96,90.1979997,,R315.lrps.htm
,LRP048,46.915,Km Post,Km post missing,23.9512778,90.2000556,,R315.lrps.htm
,LRP049,47.935,Km Post,Dhamrai 4 Km,23.9427774,90.2036389,,R315.lrps.htm
,LRP049a,48.01,Bridge,Bridge start,23.9422219,90.2038889,,R315.lrps.htm
,LRP049b,48.032,Bridge,Bridge End,23.9420274,90.2040556,,R315.lrps.htm
,LRP050,48.935,Km Post,Km post missing,23.9343886,90.2070556,,R315.lrps.htm
,LRP051,49.935,Km Post,Km post missing,23.9258882,90.2098056,,R315.lrps.htm
,LRP051a,49.942,Bridge,Bridge start,23.9258604,90.20975,,R315.lrps.htm
,LRP051b,50.059,Bridge,Bridge End,23.9248604,90.2101111,,R315.lrps.htm
,LRP052,50.935,Km Post,Km post missing,23.9172771,90.2116667,,R315.lrps.htm
,LRP052a,51.621,Bridge,Bridge start,23.9112778,90.2119444,,R315.lrps.htm
,LRP052b,51.629,Bridge,Bridge End,23.9111389,90.2122222,,R315.lrps.htm
,LRP053,51.935,Km Post,Km post missing,23.9084167,90.2121944,,R315.lrps.htm
,LRPE,51.985,Others,"Road end at Dulivita Intersection N5 (Dhaka,Mirpur,Utholi, Paturia, Banglabandh road.",23.908,90.2122778,,R315.lrps.htm
,,,,,,,,R315.lrps.htm
,,,,,,,,R315.lrps.htm
